avaliacao_id;categoria;created_at;id;obrigatoria;opcoes;ordem;pergunta;peso;tipo
324bc331-470a-4c95-97de-fab68536b2bd;Conflitos de Papéis Laborais;2026-05-08 19:45:15.50251+00;1f658201-29f6-4582-a91b-b281219aaf26;true;[];25;Por vezes tem que fazer coisas que considera desnecessárias?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Colegas;2026-05-08 19:45:15.50251+00;f061d327-f91d-47bf-ac15-e6bd8564e005;true;[];26;Com que frequência tem ajuda e apoio dos seus colegas de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Colegas;2026-05-08 19:45:15.50251+00;0098b562-0886-4939-a3e0-f04cf3a61f35;true;[];27;Com que frequência os seus colegas estão dispostos a ouvi-lo(a) sobre os seus problemas de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Colegas;2026-05-08 19:45:15.50251+00;df8ebe54-0138-470b-9f83-8e08bc734f80;true;[];28;Com que frequência os seus colegas falam consigo acerca do seu desempenho laboral?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Superiores;2026-05-08 19:45:15.50251+00;65cbbc4e-0b35-4979-970e-515601c6c4b9;true;[];29;Com que frequência o seu superior imediato fala consigo sobre como está a decorrer o seu trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Superiores;2026-05-08 19:45:15.50251+00;b7e2a333-724a-44e1-a214-c815f4468178;true;[];30;Com que frequência tem ajuda e apoio do seu superior imediato?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Apoio Social de Superiores;2026-05-08 19:45:15.50251+00;e3462076-2a60-48f9-aa9f-c37083b9ce0c;true;[];31;Com que frequência é que o seu superior imediato fala consigo em relação ao seu desempenho laboral?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comunidade Social no Trabalho;2026-05-08 19:45:15.50251+00;cec4a48a-a738-4376-a750-e4b0198979ba;true;[];32;Existe um bom ambiente de trabalho entre si e os seus colegas?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comunidade Social no Trabalho;2026-05-08 19:45:15.50251+00;ea0cf14a-a36e-4764-a907-3b3565b5e142;true;[];33;Existe uma boa cooperação entre os colegas de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Comunidade Social no Trabalho;2026-05-08 19:45:15.50251+00;b49cc38a-d58a-421e-8080-7932a817cf85;true;[];34;No seu local de trabalho sente-se parte de uma comunidade?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Qualidade da Liderança;2026-05-08 19:45:15.50251+00;241cd249-6d16-4635-a624-bd87a172a657;true;[];35;Em relação à sua chefia direta, até que ponto considera que oferece aos indivíduos e ao grupo boas oportunidades de desenvolvimento?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Qualidade da Liderança;2026-05-08 19:45:15.50251+00;a7d813dc-9f04-4ca3-ba64-37eb6103df5a;true;[];36;Em relação à sua chefia direta, até que ponto considera que dá prioridade à satisfação no trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Qualidade da Liderança;2026-05-08 19:45:15.50251+00;d2ce04a7-86eb-46cb-a27a-917452f71d3d;true;[];37;Em relação à sua chefia direta, até que ponto considera que é bom no planeamento do trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Qualidade da Liderança;2026-05-08 19:45:15.50251+00;6b18a5d1-8ff0-4217-8d3e-5d38c34fee2c;true;[];38;Em relação à sua chefia direta, até que ponto considera que é bom a resolver conflitos?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Horizontal;2026-05-08 19:45:15.50251+00;25466f76-bf19-494a-a577-3a7d7a0959ef;true;[];39;Os funcionários ocultam informações uns dos outros?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Horizontal;2026-05-08 19:45:15.50251+00;35d2792f-bbe4-43c0-bb0e-bed0fb91505d;true;[];40;Os funcionários ocultam informação à gerência?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Horizontal;2026-05-08 19:45:15.50251+00;fe6474ec-cfec-4593-b74a-875cfe4d9f02;true;[];41;Os funcionários confiam uns nos outros de um modo geral?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Vertical;2026-05-08 19:45:15.50251+00;5adda33e-11b7-420f-b5aa-3f631c6133ab;true;[];42;A gerência confia nos seus funcionários para fazerem o seu trabalho bem?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Vertical;2026-05-08 19:45:15.50251+00;d57ddffd-d3d4-4bea-ba96-20068a6c98e1;true;[];43;Confia na informação que lhe é transmitida pela gerência?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Confiança Vertical;2026-05-08 19:45:15.50251+00;6f2b05a8-a8ee-473a-bfd5-40fb312f229a;true;[];44;A gerência oculta informação aos seus funcionários?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Justiça e Respeito;2026-05-08 19:45:15.50251+00;373b3288-f866-46cb-a788-3f3d9de13bff;true;[];45;Os conflitos são resolvidos de uma forma justa?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Justiça e Respeito;2026-05-08 19:45:15.50251+00;3eedd1db-e828-4789-b166-b9afbed779df;true;[];46;As sugestões dos funcionários são tratadas de forma séria pela gerência?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Justiça e Respeito;2026-05-08 19:45:15.50251+00;a9452a36-65b8-4cf2-b362-fbe32ee7a3cf;true;[];47;O trabalho é igualmente distribuído pelos funcionários?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Auto-eficácia;2026-05-08 19:45:15.50251+00;ebca11b4-0d2f-4eef-8258-57b22acff318;true;[];48;Sou sempre capaz de resolver problemas, se tentar o suficiente.;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Auto-eficácia;2026-05-08 19:45:15.50251+00;4c05b5b4-7e2f-44bd-9cab-62f169c4c382;true;[];49;É-me fácil seguir os meus planos e atingir os meus objetivos.;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Significado do Trabalho;2026-05-08 19:45:15.50251+00;bc3ea6cf-899f-41f6-acd8-98000334b3c2;true;[];50;O seu trabalho tem algum significado para si?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Significado do Trabalho;2026-05-08 19:45:15.50251+00;806009e6-e17c-4ec9-a9ac-784ff91604ea;true;[];51;Sente que o seu trabalho é importante?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Significado do Trabalho;2026-05-08 19:45:15.50251+00;720d0860-ed99-431a-8fd0-712250eb97db;true;[];52;Sente-se motivado e envolvido com o seu trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Compromisso c/ Local de Trabalho;2026-05-08 19:45:15.50251+00;21655490-cf7e-4a16-bb41-0027a7f5c1c5;true;[];53;Gosta de falar com os outros sobre o seu local de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Compromisso c/ Local de Trabalho;2026-05-08 19:45:15.50251+00;3a80b68f-07e3-4043-b047-a146301aa7d4;true;[];54;Sente que os problemas do seu local de trabalho são seus também?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Satisfação Laboral;2026-05-08 19:45:15.50251+00;24a2295d-394f-4de6-95fa-22bf4bff6cf8;true;[];55;Em relação ao seu trabalho em geral, quão satisfeito está com as suas perspectivas de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Satisfação Laboral;2026-05-08 19:45:15.50251+00;2c4f872b-d843-423f-92c1-cea1b591fe16;true;[];56;Em relação ao seu trabalho em geral, quão satisfeito está com as condições físicas do seu local de trabalho?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Satisfação Laboral;2026-05-08 19:45:15.50251+00;1c9eba03-82bc-41bc-8262-dfdaf3ee23ee;true;[];57;Em relação ao seu trabalho em geral, quão satisfeito está com a forma como as suas capacidades são utilizadas?;5;escala
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Ritmo de Trabalho;2025-12-10 19:48:35.691802+00;a317377f-e36e-472a-8e72-c9ad242f35e2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";3;Precisa trabalhar muito rapidamente?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Exigências Cognitivas;2025-12-10 19:48:35.691802+00;bbe2f2e4-2e43-4803-9e63-42d13054b7a4;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";4;O seu trabalho exige a sua atenção constante?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Exigências Cognitivas;2025-12-10 19:48:35.691802+00;9eae7234-4d59-425e-bf3a-288c71123460;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";5;O seu trabalho requer que seja bom a propor novas ideias?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Exigências Cognitivas;2025-12-10 19:48:35.691802+00;ef1faa52-2ebd-4e09-8b24-7180bc633752;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";6;O seu trabalho exige que tome decisões difíceis?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Exigências Emocionais;2025-12-10 19:48:35.691802+00;a006d19f-5f71-4b41-b5d2-6fb68f06b0d9;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";7;O seu trabalho te exige emocionalmente?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Influência no Trabalho;2025-12-10 19:48:35.691802+00;6d1beb60-4aec-4652-895d-3d30a3bac0de;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";8;Tem um elevado grau de influência no seu trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Influência no Trabalho;2025-12-10 19:48:35.691802+00;b069b4f5-3a62-4990-8a3c-01ae31f810f9;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";9;Participa na escolha das pessoas com quem trabalha?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Influência no Trabalho;2025-12-10 19:48:35.691802+00;86d084be-c495-4f63-a7ca-710b11836f70;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";10;Pode influenciar a quantidade de trabalho que lhe compete?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Influência no Trabalho;2025-12-10 19:48:35.691802+00;355a1af8-6de9-4a7a-89a2-40ac2c3659ba;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";11;Tem alguma influência sobre o tipo de tarefas que faz?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Possibilidades de Desenvolvimento;2025-12-10 19:48:35.691802+00;1e892a2a-ae96-448a-815c-13520e6ca632;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";12;O seu trabalho exige que tenha iniciativa?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Possibilidades de Desenvolvimento;2025-12-10 19:48:35.691802+00;a7f38a90-7cf6-448c-a37b-30e8b8bbfbf2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";13;O seu trabalho permite-lhe aprender coisas novas?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Possibilidades de Desenvolvimento;2025-12-10 19:48:35.691802+00;be4caad1-72fe-4e72-94ae-036d03c310e2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";14;O seu trabalho permite-lhe usar as suas habilidades ou perícias?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Previsibilidade;2025-12-10 19:48:35.691802+00;694ef610-12d5-42e7-9cd6-e88992d58d05;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";15;No seu local de trabalho, é informado com antecedência sobre decisões importantes, mudanças ou planos para o futuro?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Previsibilidade;2025-12-10 19:48:35.691802+00;bcbd1cb4-c0b0-49c6-bcf5-04521aadf114;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";16;Recebe toda a informação de que necessita para fazer bem o seu trabalho? ;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Transparência do papel laboral desempenhado;2025-12-10 19:48:35.691802+00;091c0284-d5e6-4906-98c3-e9c06550c9d6;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";17;O seu trabalho apresenta objetivos claros?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Transparência do papel laboral desempenhado;2025-12-10 19:48:35.691802+00;0e6a739a-212f-414f-b4d4-708b2bda8b9b;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";18;Sabe exatamente quais as suas responsabilidades?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Transparência do papel laboral desempenhado;2025-12-10 19:48:35.691802+00;ee2ed816-5fa1-403d-baa8-54e77e5e756b;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";19;Sabe exatamente o que é esperado de você?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Recompensas;2025-12-10 19:48:35.691802+00;77de06eb-fe78-49a4-a1e1-5868ce1ed593;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";20;O seu trabalho é reconhecido e apreciado pela gerência?;10;multipla_escolha
324bc331-470a-4c95-97de-fab68536b2bd;Satisfação Laboral;2026-05-08 19:45:15.50251+00;de0c17ec-1c7b-40c3-a57e-e9efcb9f296f;true;[];58;Em relação ao seu trabalho em geral, quão satisfeito está com o seu trabalho de uma forma global?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Insegurança Laboral;2026-05-08 19:45:15.50251+00;6bdf6723-29e7-4308-9766-3597c3dbc35b;true;[];59;Sente-se preocupado em ficar desempregado?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Saúde Geral;2026-05-08 19:45:15.50251+00;1f8495e8-4072-4f9b-a832-c015cfbf784d;true;[];60;Em geral, sente que a sua saúde é:;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Conflito Trabalho–Família;2026-05-08 19:45:15.50251+00;8915979e-1093-4503-8b9c-c5e880adf547;true;[];61;Sente que o seu trabalho lhe exige muita energia que acaba por afetar a sua vida privada negativamente?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Conflito Trabalho–Família;2026-05-08 19:45:15.50251+00;f9ce90df-5494-40d9-bdfb-3fe0f816f7b2;true;[];62;Sente que o seu trabalho lhe exige muito tempo que acaba por afetar a sua vida privada negativamente?;5;escala
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Recompensas;2025-12-10 19:48:35.691802+00;9206cbfa-465e-4880-b74a-b3a98b45f0d0;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";21;A gerência do seu local de trabalho respeita-o?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Recompensas;2025-12-10 19:48:35.691802+00;10a28663-6653-4f8b-bf6f-faba4fabb7bd;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";22;É tratado de forma justa no seu local de trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Conflitos Laborais;2025-12-10 19:48:35.691802+00;0780497c-364c-4434-8e31-938f2a9fb820;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";23;Faz coisas no seu trabalho que uns concordam mas outros não?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Conflitos Laborais;2025-12-10 19:48:35.691802+00;e3d03ade-eb0d-4d2d-b3ae-da425882a3d2;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";24;Por vezes tem que fazer coisas que deveriam ser feitas de outra maneira?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Conflitos Laborais;2025-12-10 19:48:35.691802+00;e251bb69-ec9a-4c5d-8046-94e6ba12f1d3;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";25;Por vezes tem que fazer coisas que considera desnecessárias?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de colegas;2025-12-10 19:48:35.691802+00;c7bf3416-c623-4268-b2c3-524cd8006c89;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";26;Com que frequência tem ajuda e apoio dos seus colegas de trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de colegas;2025-12-10 19:48:35.691802+00;6697c924-1b06-44db-b51b-20be00e51c85;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";27;Com que frequência os seus colegas estão dispostos a ouvi-lo(a) sobre os seus problemas de trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de colegas;2025-12-10 19:48:35.691802+00;b609f312-913a-48b6-bab9-860a75bf314a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";28;Com que frequência os seus colegas falam com você acerca do seu desempenho laboral?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de superiores;2025-12-10 19:48:35.691802+00;59e06ed2-f2f9-46a8-a4d3-cda89a8dd24f;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";29;Com que frequência o seu superior imediato fala com você sobre como está a decorrer o seu trabalho? ;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de superiores;2025-12-10 19:48:35.691802+00;5422887e-ede1-4422-84d4-0df2e3438638;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";30;Com que frequência tem ajuda e apoio do seu superior imediato?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Apoio social de superiores;2025-12-10 19:48:35.691802+00;0da81805-2c00-4ac4-92fc-beb1c433f5fb;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";31;Com que frequência o seu superior imediato fala com você em relação ao seu desempenho laboral?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Comunidade social no trabalho;2025-12-10 19:48:35.691802+00;d79a19c4-92e8-498c-ae7a-31eb6efa32a5;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";32;Existe um bom ambiente de trabalho entre você e os seus colegas?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Comunidade social no trabalho;2025-12-10 19:48:35.691802+00;6e8f5f61-1ee0-4c4d-a1e3-ae32572e9725;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";33;Existe uma boa cooperação entre os seus colegas de trabalho? ;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Comunidade social no trabalho;2025-12-10 19:48:35.691802+00;509cda65-04e0-4ab0-8fb5-f5558ac1104a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";34;No seu local de trabalho sente-se parte de uma comunidade?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Qualidade da liderança;2025-12-10 19:48:35.691802+00;98bab13d-fa06-4f1b-a32a-2f3499fc722a;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";35;Em relação à sua chefia direta até que ponto considera que oferece aos indivíduos e ao grupo boas oportunidades de desenvolvimento?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Qualidade da liderança;2025-12-10 19:48:35.691802+00;829f78b6-220f-45c9-bf2c-a781657ee434;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";36;Em relação à sua chefia direta até que ponto considera que da prioridade à satisfação no trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Qualidade da liderança;2025-12-10 19:48:35.691802+00;537e31d3-3091-4b75-ba80-9719ba9327ef;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";37;Em relação à sua chefia direta até que ponto considera que é bom no planeamento do trabalho?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Qualidade da liderança;2025-12-10 19:48:35.691802+00;32c06baa-0065-42fc-b415-71e0a830723e;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";38;Em relação à sua chefia direta até que ponto considera que é bom em resolver conflitos?;10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Confiança horizontal;2025-12-10 19:48:35.691802+00;104bddc8-c553-4458-a725-9c428fe98cf3;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";39;"(As questões seguintes referem-se ao seu local de trabalho como um todo.)

Os funcionários ocultam informações uns dos outros?";10;multipla_escolha
6a590716-ba2e-4e86-b4a0-198e4ff6def1;Confiança horizontal;2025-12-10 19:48:35.691802+00;ab3f555e-af13-4c9b-bb99-fb7a3aae0743;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";40;Os funcionários ocultam informação da gerência? ;10;multipla_escolha
324bc331-470a-4c95-97de-fab68536b2bd;Conflito Trabalho–Família;2026-05-08 19:45:15.50251+00;f09d0936-0682-4103-bf2e-1ca4f14aef1f;true;[];63;A sua família e os seus amigos dizem-lhe que trabalha demais?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Problemas em Dormir;2026-05-08 19:45:15.50251+00;e4206d89-509f-4d97-b40e-fc02c1cf011a;true;[];64;Com que frequência durante as últimas 4 semanas sentiu dificuldade a adormecer?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Problemas em Dormir;2026-05-08 19:45:15.50251+00;c9e7f5c9-b3ad-4ee9-9f66-cbb409741787;true;[];65;Com que frequência durante as últimas 4 semanas acordou várias vezes durante a noite e depois não conseguia adormecer novamente?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Burnout;2026-05-08 19:45:15.50251+00;1badf47a-19c2-4511-89a9-e2a7f3a9d3c6;true;[];66;Com que frequência durante as últimas 4 semanas sentiu-se fisicamente exausto?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Burnout;2026-05-08 19:45:15.50251+00;50c0c46c-8f16-4c27-aac0-9e47a2d3c814;true;[];67;Com que frequência durante as últimas 4 semanas sentiu-se emocionalmente exausto?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Stress;2026-05-08 19:45:15.50251+00;6eccecbc-3b4a-40db-9432-c7ec80088db2;true;[];68;Com que frequência durante as últimas 4 semanas sentiu-se irritado?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Stress;2026-05-08 19:45:15.50251+00;8262c258-3c12-4d69-83ce-8a2ce4b67c45;true;[];69;Com que frequência durante as últimas 4 semanas sentiu-se ansioso?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Sintomas Depressivos;2026-05-08 19:45:15.50251+00;da3c1ce6-d680-49e6-995e-d6b60a97336f;true;[];70;Com que frequência durante as últimas 4 semanas sentiu-se triste?;5;escala
324bc331-470a-4c95-97de-fab68536b2bd;Sintomas Depressivos;2026-05-08 19:45:15.50251+00;5ba8c966-fce5-43e9-a40f-e7287ff6afa0;true;[];71;Com que frequência durante as últimas 4 semanas sentiu falta de interesse por coisas quotidianas?;5;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Significado do Trabalho;2026-03-01 18:14:51.518913+00;7204b6db-ad66-4abb-a205-fa8af2f7dfe4;true;[];53;Sente-se motivado e envolvido com o seu trabalho?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Compromisso c/ Local de Trabalho;2026-03-01 18:14:51.518913+00;63821ed5-fe30-4ac7-b405-9d17f77fb7be;true;[];54;Gosta de falar com os outros sobre o seu local de trabalho?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Compromisso c/ Local de Trabalho;2026-03-01 18:14:51.518913+00;9b027105-7dc7-4ba7-8216-1bef27181294;true;[];55;Sente que os problemas do seu local de trabalho são seus também?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Satisfação Laboral;2026-03-01 18:14:51.518913+00;57935bfd-0c61-4acd-b16a-be68dac0556b;true;[];56;Em relação ao seu trabalho em geral, quão satisfeito está com as suas perspectivas de trabalho?;1;escala
0008baf1-ddc4-453d-b4ff-d37e1418ffe5;Exigências Quantitativas;2026-03-01 18:14:51.518913+00;f8c368a8-696f-4acc-9e7a-252bbfce22c9;true;[];1;A sua carga de trabalho acumula-se por ser mal distribuída?;1;escala
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Quantitativas;2026-01-26 14:25:45.125277+00;54c4dac2-fabb-4dba-862e-c82b79bfebbf;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";0;A sua carga de trabalho acumula-se por ser mal distribuída? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Quantitativas;2026-01-26 14:25:45.125277+00;9444ea7e-0829-4b9a-a013-c64c8c6d09a5;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";1;Com que frequência não tem tempo para completar todas as tarefas do seu trabalho? ;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Quantitativas;2026-01-26 14:25:45.125277+00;b7afb0f4-7bbd-4c33-9f2e-5a0e96e696d6;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";2;Precisa fazer horas-extra?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Ritmo de Trabalho;2026-01-26 14:25:45.125277+00;7dcd832a-c085-4d7e-ac54-621ce468f8dc;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";3;Precisa trabalhar muito rapidamente?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Cognitivas;2026-01-26 14:25:45.125277+00;89f178b2-1e00-4987-b94a-5102cb3729e4;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";4;O seu trabalho exige a sua atenção constante?;5;multipla_escolha
29e94771-de91-49eb-bcd2-150bf9ea3d71;Exigências Cognitivas;2026-01-26 14:25:45.125277+00;9915201e-6d74-457e-8e75-012b300470fe;true;"[""Nunca/ quase nunca"",""Raramente"",""Às vezes "",""Frequentemente"",""Sempre""]";5;O seu trabalho requer que seja bom a propor novas ideias?;5;multipla_escolha
